1_e8b70f169822561dab2d0000019cb4ce_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_e8b70f169822561dab2d0000019cb4ce_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770974695409,\"endTime\":1770974695873,\"lastActivityTime\":1770974695409,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770974695409,\"casinoLoginTime\":1770974695409,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f65386237306631363938323235363164616232643030303030313963623463655f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701f19fc5b2c5330182c78ae58a67f19fc5b2c533010000000000008066726f6d206c6f6769ee00f19fc5b2c533f19fc5b2c533000080
1_631d670983ea561dab8f0000019cbbe1_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_631d670983ea561dab8f0000019cbbe1_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770985770618,\"endTime\":1770985889265,\"lastActivityTime\":1770985770618,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770985770618,\"casinoLoginTime\":1770985770618,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f36333164363730393833656135363164616238663030303030313963626265315f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701fa9ce9b7c53301e2f7e0ef8a67fa9ce9b7c533010000000000008066726f6d206c6f6769ee00fa9ce9b7c533fa9ce9b7c533000080
1_9899418865e4476f3b3d0000019c85b7_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1770767999999,bav_game_session_001,"{\"sessionId\":\"1_9899418865e4476f3b3d0000019c85b7_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.6\",\"clientType\":\"FLASH\",\"startTime\":1770726278239,\"endTime\":1770727097964,\"lastActivityTime\":1770726278239,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"Logout task\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770726278239,\"casinoLoginTime\":1770726278239,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f39383939343138383635653434373666336233643030303030313963383562375f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb601df888bbcc43301d899faf88867df888bbcc43301000000000000804c6f676f757420746173eb00df888bbcc433df888bbcc433000080
1_04d5e0637a75757692e50000019ca477_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771545599999,bav_game_session_001,"{\"sessionId\":\"1_04d5e0637a75757692e50000019ca477_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1771505088940,\"endTime\":1771505119146,\"lastActivityTime\":1771505112503,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":1,\"lastPlayedMode\":1,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":860169,\"lastRealityCheckTime\":1771505088940,\"casinoLoginTime\":1771505088940,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f30346435653036333761373537353736393265353030303030313963613437375f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701acf3b9afc73301d4bef7de8e67b7abbbafc733010001000000018066726f6d206c6f6769ee01928069acf3b9afc733acf3b9afc733000080
1_b2156d16f3cb52fdc50e0000019c833e_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_b2156d16f3cb52fdc50e0000019c833e_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770968045434,\"endTime\":1770968165796,\"lastActivityTime\":1770968045434,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770968045434,\"casinoLoginTime\":1770968045434,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f62323135366431366633636235326664633530653030303030313963383333655f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701faaeafafc53301c8b6edde8a67faaeafafc533010000000000008066726f6d206c6f6769ee00faaeafafc533faaeafafc533000080
1_f65306cc20ae561dab8d0000019cb203_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_f65306cc20ae561dab8d0000019cb203_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770985695246,\"endTime\":1770985695319,\"lastActivityTime\":1770985695246,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770985695246,\"casinoLoginTime\":1770985695246,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f66363533303663633230616535363164616238643030303030313963623230335f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb7018ed0e4b7c53301aea1c9ef8a678ed0e4b7c533010000000000008066726f6d206c6f6769ee008ed0e4b7c5338ed0e4b7c533000080
1_bfa29dbb374d757692e40000019cae6b_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771545599999,bav_game_session_001,"{\"sessionId\":\"1_bfa29dbb374d757692e40000019cae6b_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1771505042637,\"endTime\":1771505088946,\"lastActivityTime\":1771505069972,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":1,\"lastPlayedMode\":1,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":860168,\"lastRealityCheckTime\":1771505042637,\"casinoLoginTime\":1771505042637,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f62666132396462623337346437353736393265343030303030313963616536625f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701cd89b7afc73301e4e6f3de8e6794dfb8afc733010001000000018066726f6d206c6f6769ee01908069cd89b7afc733cd89b7afc733000080
1_d1679f06989c561dab600000019c8d46_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_d1679f06989c561dab600000019c8d46_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770981144859,\"endTime\":1770981145260,\"lastActivityTime\":1770981144859,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770981144859,\"casinoLoginTime\":1770981144859,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f64313637396630363938396335363164616236303030303030313963386434365f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb7019bf2ceb5c53301d8ea9deb8a679bf2ceb5c533010000000000008066726f6d206c6f6769ee009bf2ceb5c5339bf2ceb5c533000080
1_89b954b8717c561dabaf0000019cb4b9_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_89b954b8717c561dabaf0000019cb4b9_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770994594594,\"endTime\":1770995318717,\"lastActivityTime\":1770994594594,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"Logout task\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770994594594,\"casinoLoginTime\":1770994594594,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f38396239353462383731376335363164616261663030303030313963623462395f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701a2e683bcc53301fafedff88a67a2e683bcc53301000000000000804c6f676f757420746173eb00a2e683bcc533a2e683bcc533000080
1_8c74531f44a46680815c0000019cbc7f_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771372799999,bav_game_session_001,"{\"sessionId\":\"1_8c74531f44a46680815c0000019cbc7f_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1771326201300,\"endTime\":1771326958561,\"lastActivityTime\":1771326201300,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"Logout task\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1771326201300,\"casinoLoginTime\":1771326201300,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f38633734353331663434613436363830383135633030303030313963626337665f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701d4bb93dac63301c2af83b58d67d4bb93dac63301000000000000804c6f676f757420746173eb00d4bb93dac633d4bb93dac633000080
1_23129b3a9567561daba20000019cb9bd_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_23129b3a9567561daba20000019cb9bd_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770991664982,\"endTime\":1770991731680,\"lastActivityTime\":1770991664982,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770991664982,\"casinoLoginTime\":1770991664982,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f32333132396233613935363735363164616261323030303030313963623962645f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701d6fed0bac53301c08faaf58a67d6fed0bac533010000000000008066726f6d206c6f6769ee00d6fed0bac533d6fed0bac533000080
1_5a8cea93b12f476f3b3c0000019ca14c_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1770767999999,bav_game_session_001,"{\"sessionId\":\"1_5a8cea93b12f476f3b3c0000019ca14c_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.6\",\"clientType\":\"FLASH\",\"startTime\":1770726015965,\"endTime\":1770726278229,\"lastActivityTime\":1770726015965,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770726015965,\"casinoLoginTime\":1770726015965,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f35613863656139336231326634373666336233633030303030313963613134635f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb601dd87fbbbc43301aa9196f88867dd87fbbbc433010000000000008066726f6d206c6f6769ee00dd87fbbbc433dd87fbbbc433000080
1_b2769831d10e561dab910000019ca8de_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_b2769831d10e561dab910000019ca8de_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770986547062,\"endTime\":1770986553740,\"lastActivityTime\":1770986547062,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770986547062,\"casinoLoginTime\":1770986547062,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f62323736393833316431306535363164616239313030303030313963613864655f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701f6ce98b8c533019886b2f08a67f6ce98b8c533010000000000008066726f6d206c6f6769ee00f6ce98b8c533f6ce98b8c533000080
1_132a98b8642b468adfa10000019cabf1_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1770767999999,bav_game_session_001,"{\"sessionId\":\"1_132a98b8642b468adfa10000019cabf1_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.6\",\"clientType\":\"FLASH\",\"startTime\":1770723879576,\"endTime\":1770723932280,\"lastActivityTime\":1770723879575,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":1,\"lastPlayedMode\":1,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":40980,\"lastRealityCheckTime\":1770723879576,\"casinoLoginTime\":1770723879576,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f31333261393862383634326234363861646661313030303030313963616266315f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb60198d5f8bac43301f0e1f7f5886797d5f8bac433010001000000018066726f6d206c6f6769ee01a8800598d5f8bac43398d5f8bac433000080
1_46aa07cbc7f9561dab6c0000019cb2fb_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_46aa07cbc7f9561dab6c0000019cb2fb_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770981176697,\"endTime\":1770981295947,\"lastActivityTime\":1770981176697,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770981176697,\"casinoLoginTime\":1770981176697,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f34366161303763626337663935363164616236633030303030313963623266625f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701f9ead0b5c53301969db0eb8a67f9ead0b5c533010000000000008066726f6d206c6f6769ee00f9ead0b5c533f9ead0b5c533000080
1_d40ab1cafcbd561daba90000019cb2ce_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_d40ab1cafcbd561daba90000019cb2ce_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770993060117,\"endTime\":1770993089530,\"lastActivityTime\":1770993060117,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770993060117,\"casinoLoginTime\":1770993060117,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f64343061623163616663626435363164616261393030303030313963623263655f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb7019592a6bbc53301f4efcff68a679592a6bbc533010000000000008066726f6d206c6f6769ee009592a6bbc5339592a6bbc533000080
1_10afac4ae706561dab6b0000019cbb98_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_10afac4ae706561dab6b0000019cbb98_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770981157236,\"endTime\":1770981176683,\"lastActivityTime\":1770981157236,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770981157236,\"casinoLoginTime\":1770981157236,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f31306166616334616537303635363164616236623030303030313963626239385f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701f4d2cfb5c53301d6d5a1eb8a67f4d2cfb5c533010000000000008066726f6d206c6f6769ee00f4d2cfb5c533f4d2cfb5c533000080
1_787daaad1f25561dab520000019c8046_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_787daaad1f25561dab520000019c8046_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770981101495,\"endTime\":1770981101877,\"lastActivityTime\":1770981101495,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770981101495,\"casinoLoginTime\":1770981101495,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f37383764616161643166323535363164616235323030303030313963383034365f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701b79fccb5c53301eac498eb8a67b79fccb5c533010000000000008066726f6d206c6f6769ee00b79fccb5c533b79fccb5c533000080
1_7f697f0e446a55f3131b0000019c8655_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_7f697f0e446a55f3131b0000019c8655_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770969065446,\"endTime\":1770969073403,\"lastActivityTime\":1770969065446,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770969065446,\"casinoLoginTime\":1770969065446,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f37663639376630653434366135356633313331623030303030313963383635355f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701e6cfedafc53301f69bdcdf8a67e6cfedafc533010000000000008066726f6d206c6f6769ee00e6cfedafc533e6cfedafc533000080
1_a10adf379764561dab8c0000019c978f_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_a10adf379764561dab8c0000019c978f_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770985522326,\"endTime\":1770985695233,\"lastActivityTime\":1770985522326,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770985522326,\"casinoLoginTime\":1770985522326,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f61313061646633373937363435363164616238633030303030313963393738665f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb7019689dab7c5330182a0c9ef8a679689dab7c533010000000000008066726f6d206c6f6769ee009689dab7c5339689dab7c533000080
1_22a50662d5bb561dab880000019ca9cf_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_22a50662d5bb561dab880000019ca9cf_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770984302231,\"endTime\":1770984339450,\"lastActivityTime\":1770984338368,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770984302231,\"casinoLoginTime\":1770984302231,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f32326135303636326435626235363164616238383030303030313963613963665f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb70197cd8fb7c53301f4dfa3ee8a67c0e791b7c533010000000000008066726f6d206c6f6769ee0097cd8fb7c53397cd8fb7c533000080
1_2a4fce393c3f561dab7e0000019c8ce3_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_2a4fce393c3f561dab7e0000019c8ce3_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770984017264,\"endTime\":1770984024513,\"lastActivityTime\":1770984021408,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770984017264,\"casinoLoginTime\":1770984017264,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f32613466636533393363336635363164616237653030303030313963386365335f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb701f09afeb6c5330182a7fded8a67a0bbfeb6c533010000000000008066726f6d206c6f6769ee00f09afeb6c533f09afeb6c533000080
1_39014af0bdbe468adfa30000019c8024_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1770767999999,bav_game_session_001,"{\"sessionId\":\"1_39014af0bdbe468adfa30000019c8024_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.6\",\"clientType\":\"FLASH\",\"startTime\":1770724000824,\"endTime\":1770724694596,\"lastActivityTime\":1770724000822,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":1,\"lastPlayedMode\":1,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":40982,\"lastRealityCheckTime\":1770724000824,\"casinoLoginTime\":1770724000824,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f33393031346166306264626534363861646661333030303030313963383032345f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb601b88880bbc4330188e9d4f68867b68880bbc433010001000000018066726f6d206c6f6769ee01ac8005b88880bbc433b88880bbc433000080
1_09fe48539ce7561dab130000019c838c_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ,1771027199999,bav_game_session_001,"{\"sessionId\":\"1_09fe48539ce7561dab130000019c838c_UVUDalRVAAs9FRYXGA9WVmgCXlwBRVtCUQ\",\"externalSessionId\":\"bav_game_session_001\",\"accountId\":40962,\"host\":\"172.18.0.7\",\"clientType\":\"FLASH\",\"startTime\":1770971836440,\"endTime\":1770971839878,\"lastActivityTime\":1770971836440,\"loginServerId\":1,\"gameSessionId\":null,\"playedGamesCount\":0,\"lastPlayedMode\":0,\"secretKey\":null,\"lastCloseGameReason\":\"from login\",\"lastGameSessionId\":null,\"lastRealityCheckTime\":1770971836440,\"casinoLoginTime\":1770971836440,\"realityCheckInterval\":0,\"forceHttps\":false,\"privateRoomId\":null}",0x07c601315f30396665343835333963653735363164616231333030303030313963383338635f55565544616c5256414173394652595847413957566d6743586c77425256744355516261765f67616d655f73657373696f6e5f3030b182c0023137322e31382e302eb70198e096b1c533018cf6ade28a6798e096b1c533010000000000008066726f6d206c6f6769ee0098e096b1c53398e096b1c533000080
